SK_ID_CURR,TARGET
100754.0,0.15017536282539368
100760.0,0.08688470721244812
100762.0,0.1040017157793045
100763.0,0.059465035796165466
100765.0,0.01805271953344345
100770.0,0.07405165582895279
100772.0,0.017011450603604317
100777.0,0.024799756705760956
100791.0,0.020725347101688385
100792.0,0.008422059938311577
100797.0,0.018978068605065346
100823.0,0.02290126495063305
100826.0,0.038404785096645355
100830.0,0.03968587890267372
100836.0,0.3190910518169403
100872.0,0.0431448332965374
100910.0,0.11214319616556168
100913.0,0.22316518425941467
100918.0,0.048636820167303085
100931.0,0.009019090794026852
100952.0,0.0535365454852581
100953.0,0.061575863510370255
100965.0,0.13748395442962646
100970.0,0.0350259467959404
100982.0,0.16395796835422516
100983.0,0.20471595227718353
100984.0,0.045256391167640686
100987.0,0.06518583744764328
100997.0,0.059876393526792526
100998.0,0.11144295334815979
101002.0,0.05342026427388191
101005.0,0.1723826676607132
101008.0,0.26197510957717896
101020.0,0.08020194619894028
101021.0,0.02272559143602848
101024.0,0.06406178325414658
101025.0,0.14894983172416687
101026.0,0.03815513104200363
101031.0,0.02047177217900753
101041.0,0.02397397719323635
101051.0,0.014043819159269333
101055.0,0.13569574058055878
101056.0,0.265450656414032
101057.0,0.051329486072063446
101064.0,0.029520075768232346
101079.0,0.08613552898168564
101087.0,0.02666666731238365
101090.0,0.02090930938720703
101092.0,0.06645561754703522
101097.0,0.1041371151804924
101099.0,0.019276581704616547
101107.0,0.0878189355134964
101118.0,0.05258798971772194
101125.0,0.06695368140935898
101126.0,0.018452705815434456
101128.0,0.020610293373465538
101136.0,0.10686304420232773
101140.0,0.17854656279087067
101149.0,0.13733088970184326
101160.0,0.06243161857128143
101169.0,0.17783120274543762
101181.0,0.02324659563601017
101186.0,0.01699889823794365
101190.0,0.09021572768688202
101193.0,0.09613598138093948
101194.0,0.14426836371421814
101198.0,0.17939108610153198
101200.0,0.03053579479455948
101204.0,0.045753106474876404
101211.0,0.037529341876506805
101213.0,0.0743192508816719
101223.0,0.04055701941251755
101225.0,0.05003909766674042
101237.0,0.0719585195183754
101243.0,0.0736004188656807
101244.0,0.1652940958738327
101258.0,0.04920037090778351
101259.0,0.17962990701198578
101268.0,0.13414855301380157
101269.0,0.015367615036666393
101271.0,0.09787917137145996
101279.0,0.05283170938491821
101281.0,0.10544736683368683
101287.0,0.04090532287955284
101292.0,0.04972156137228012
101294.0,0.03256995975971222
101296.0,0.0778389573097229
101297.0,0.030978485941886902
101299.0,0.047094982117414474
101301.0,0.028717588633298874
101305.0,0.12062913924455643
101308.0,0.1273135244846344
101318.0,0.018187155947089195
101327.0,0.2760935127735138
101329.0,0.021390557289123535
101332.0,0.040983665734529495
101337.0,0.053651414811611176
101343.0,0.021089471876621246
101345.0,0.01848861761391163
101346.0,0.018589256331324577
101353.0,0.01625555381178856
101354.0,0.18043486773967743
101355.0,0.2790204584598541
101356.0,0.022008517757058144
101362.0,0.061795707792043686
101363.0,0.25470030307769775
101365.0,0.02203252539038658
101366.0,0.11488844454288483
101367.0,0.1270262748003006
101368.0,0.011099291034042835
101374.0,0.15462377667427063
101380.0,0.017412574961781502
101383.0,0.025666140019893646
101398.0,0.0296811293810606
101399.0,0.30381569266319275
101401.0,0.1948622465133667
101412.0,0.11172103881835938
101426.0,0.047462187707424164
101427.0,0.3561665415763855
101428.0,0.1733046919107437
101429.0,0.20654620230197906
101434.0,0.05268611013889313
101440.0,0.11139018833637238
101448.0,0.05730528011918068
101449.0,0.053847502917051315
101465.0,0.03802533075213432
101467.0,0.0358986034989357
101472.0,0.0616934671998024
101478.0,0.09472586214542389
101497.0,0.04041425511240959
101504.0,0.1486644446849823
101547.0,0.021761910989880562
101548.0,0.18224498629570007
101555.0,0.10707620531320572
101570.0,0.03386703506112099
101572.0,0.067941814661026
101578.0,0.03921910375356674
101580.0,0.232961967587471
101588.0,0.16067366302013397
101602.0,0.036285895854234695
101610.0,0.12335305660963058
101614.0,0.07024312764406204
101616.0,0.04190286248922348
101643.0,0.1313466727733612
101644.0,0.022359423339366913
101649.0,0.09487232565879822
101650.0,0.06870397925376892
101665.0,0.02535036765038967
101667.0,0.13550809025764465
101669.0,0.041341714560985565
101674.0,0.06190003082156181
101675.0,0.03685980662703514
101678.0,0.08247571438550949
101682.0,0.061257656663656235
101686.0,0.04790330305695534
101697.0,0.14439772069454193
101700.0,0.3850732147693634
101711.0,0.03599856048822403
101714.0,0.04951612651348114
101715.0,0.27856409549713135
101728.0,0.03526461496949196
101732.0,0.060476213693618774
101757.0,0.13056662678718567
101758.0,0.05466381087899208
101759.0,0.08543151617050171
101762.0,0.02605481632053852
101764.0,0.049237627536058426
101780.0,0.4554406702518463
101784.0,0.02258152700960636
101789.0,0.018511418253183365
101816.0,0.08056436479091644
101819.0,0.03442572057247162
101827.0,0.012582791969180107
101863.0,0.08185878396034241
101867.0,0.05160411074757576
101870.0,0.020092474296689034
101873.0,0.22944632172584534
101878.0,0.13952405750751495
101879.0,0.03620735555887222
101880.0,0.021679729223251343
101887.0,0.049573857337236404
101897.0,0.030370092019438744
101901.0,0.1447703242301941
101903.0,0.2655031681060791
101920.0,0.018704256042838097
101921.0,0.05043305456638336
101922.0,0.03263654559850693
101961.0,0.11760014295578003
101962.0,0.04476597532629967
101971.0,0.053534477949142456
101976.0,0.2679840624332428
102002.0,0.12354952096939087
102005.0,0.030556773766875267
102007.0,0.4938988983631134
102017.0,0.025492558255791664
102019.0,0.22356067597866058
102029.0,0.014332354068756104
102051.0,0.2428378462791443
102052.0,0.015324088744819164
102054.0,0.020422209054231644
102062.0,0.06651725620031357
102067.0,0.16053330898284912
102068.0,0.0342523455619812
102070.0,0.051908228546381
102090.0,0.0817280188202858
102092.0,0.04955005645751953
102099.0,0.10624203085899353
102100.0,0.061534199863672256
102112.0,0.06958018243312836
102113.0,0.032096922397613525
102122.0,0.08146250247955322
102123.0,0.03347785025835037
102125.0,0.05348687618970871
102126.0,0.1994774043560028
102146.0,0.03923257440328598
102147.0,0.10031025856733322
102151.0,0.03375330939888954
102158.0,0.10720499604940414
102159.0,0.024893391877412796
102162.0,0.08882571011781693
102165.0,0.05161998048424721
102166.0,0.028377270326018333
102174.0,0.025009842589497566
102193.0,0.29237082600593567
102198.0,0.04256522282958031
102205.0,0.10397788137197495
102206.0,0.01357336901128292
102218.0,0.027917198836803436
102221.0,0.025396963581442833
102230.0,0.06528446823358536
102238.0,0.05240746587514877
102248.0,0.04490400478243828
102252.0,0.2828733026981354
102259.0,0.06201675906777382
102262.0,0.1427789181470871
102273.0,0.04982558265328407
102286.0,0.12479843199253082
102293.0,0.02746518701314926
102294.0,0.047733332961797714
102296.0,0.05768375098705292
102298.0,0.07950650155544281
102303.0,0.025977227836847305
102309.0,0.06895965337753296
102315.0,0.02351035550236702
102340.0,0.0383690781891346
102342.0,0.07014576345682144
102344.0,0.05234459415078163
102346.0,0.06418614089488983
102347.0,0.013613521121442318
102374.0,0.03908456861972809
102380.0,0.021518144756555557
102387.0,0.027067771181464195
102393.0,0.03823617845773697
102403.0,0.01741829514503479
102413.0,0.15616892278194427
102414.0,0.016068942844867706
102415.0,0.0300767719745636
102416.0,0.10351260751485825
102439.0,0.03928041085600853
102441.0,0.07579974830150604
102443.0,0.01561038475483656
102444.0,0.11064105480909348
102445.0,0.16252368688583374
102448.0,0.05915851891040802
102449.0,0.053283922374248505
102450.0,0.19280081987380981
102456.0,0.021414771676063538
102458.0,0.07801173627376556
102459.0,0.042025648057460785
102465.0,0.020480655133724213
102470.0,0.19521045684814453
102471.0,0.05633644387125969
102475.0,0.07096518576145172
102476.0,0.10027047991752625
102506.0,0.029293060302734375
102509.0,0.055056069046258926
102519.0,0.0480988547205925
102522.0,0.053458843380212784
102545.0,0.032130900770425797
102549.0,0.031567320227622986
102562.0,0.014231580309569836
102563.0,0.018541244789958
102568.0,0.13298189640045166
102582.0,0.060235343873500824
102592.0,0.01993883028626442
102597.0,0.19652894139289856
102605.0,0.03708174079656601
102614.0,0.017231259495019913
102617.0,0.10634495317935944
102634.0,0.07714641839265823
102652.0,0.019467025995254517
102655.0,0.010363499633967876
102671.0,0.0888875275850296
102694.0,0.2694705128669739
102701.0,0.03144792467355728
102703.0,0.035948529839515686
102704.0,0.01564432494342327
102713.0,0.015170514583587646
102720.0,0.16231027245521545
102731.0,0.04808645695447922
102733.0,0.033834308385849
102749.0,0.034556105732917786
102755.0,0.04027052968740463
102763.0,0.013075337745249271
102770.0,0.042563505470752716
102772.0,0.07097437977790833
102799.0,0.25660374760627747
102838.0,0.02267727255821228
102854.0,0.027405045926570892
102862.0,0.12358235567808151
102863.0,0.030892806127667427
102867.0,0.018415775150060654
102868.0,0.010105782188475132
102878.0,0.0761093869805336
102887.0,0.0581941157579422
102898.0,0.3265305757522583
102904.0,0.12624278664588928
102912.0,0.059466492384672165
102919.0,0.03151112049818039
102927.0,0.07760543376207352
102932.0,0.05035906285047531
102933.0,0.14919660985469818
102935.0,0.028021225705742836
102958.0,0.07708164304494858
102969.0,0.1027301624417305
102971.0,0.030294373631477356
102975.0,0.04409297555685043
102979.0,0.0718013271689415
102982.0,0.012383697554469109
102987.0,0.128993421792984
102989.0,0.07029184699058533
102995.0,0.062000572681427
102996.0,0.0570550262928009
103000.0,0.03937932848930359
103001.0,0.05155603215098381
103004.0,0.05052347853779793
103010.0,0.020510835573077202
103025.0,0.2283024936914444
103029.0,0.04025636240839958
103046.0,0.07825568318367004
103056.0,0.04721317067742348
103062.0,0.09501136839389801
103078.0,0.014225902035832405
103083.0,0.014562932774424553
103092.0,0.0400598868727684
103096.0,0.06317119300365448
103097.0,0.16441209614276886
103102.0,0.15558528900146484
103112.0,0.0337325818836689
103132.0,0.04584786295890808
103144.0,0.10746852308511734
103145.0,0.08684138208627701
103146.0,0.017193928360939026
103147.0,0.10788428038358688
103158.0,0.015140500850975513
103171.0,0.07177004218101501
103173.0,0.031693167984485626
103184.0,0.026867279782891273
103195.0,0.1868121474981308
103196.0,0.04987752065062523
103206.0,0.021195344626903534
103230.0,0.1863895207643509
103231.0,0.13770893216133118
103232.0,0.03286445140838623
103239.0,0.08296985179185867
103240.0,0.16011255979537964
103243.0,0.039007097482681274
103252.0,0.08855092525482178
103258.0,0.028885697945952415
103259.0,0.17121942341327667
103279.0,0.03557929769158363
103280.0,0.007034384645521641
103286.0,0.01809612102806568
103287.0,0.4747529923915863
103290.0,0.023457501083612442
103298.0,0.05539153143763542
103315.0,0.01695229299366474
103319.0,0.04799159616231918
103334.0,0.08671898394823074
103336.0,0.10467063635587692
103345.0,0.03955365717411041
103368.0,0.020846908912062645
103371.0,0.14691533148288727
103377.0,0.0447368323802948
103398.0,0.019225427880883217
103404.0,0.047311510890722275
103408.0,0.3308261036872864
103410.0,0.07376258820295334
103418.0,0.032668303698301315
103420.0,0.23566241562366486
103432.0,0.05325213074684143
103433.0,0.01644650101661682
103436.0,0.029291363433003426
103440.0,0.033624544739723206
103453.0,0.05772119760513306
103459.0,0.05650579556822777
103460.0,0.03356534615159035
103461.0,0.018793858587741852
103462.0,0.045742861926555634
103473.0,0.09805214405059814
103474.0,0.02404392883181572
103475.0,0.18183259665966034
103478.0,0.1788349598646164
103480.0,0.09311536699533463
103484.0,0.025324808433651924
103494.0,0.1215221956372261
103513.0,0.06574780493974686
103515.0,0.06512271612882614
103516.0,0.160325288772583
103525.0,0.11311567574739456
103541.0,0.19628113508224487
103544.0,0.024058541283011436
103562.0,0.2550376355648041
103570.0,0.28803780674934387
103572.0,0.22582750022411346
103574.0,0.03946957364678383
103575.0,0.04393754526972771
103591.0,0.08680376410484314
103594.0,0.03491285443305969
103609.0,0.04555346444249153
103613.0,0.06587166339159012
103614.0,0.019738614559173584
103615.0,0.05816085636615753
103624.0,0.046182721853256226
103625.0,0.22467932105064392
103628.0,0.2615973949432373
103629.0,0.02072237990796566
103647.0,0.05924626812338829
103648.0,0.0483759269118309
103651.0,0.07453973591327667
103658.0,0.015163164585828781
103668.0,0.07128503173589706
103669.0,0.04064479470252991
103676.0,0.058380499482154846
103682.0,0.06959857046604156
103683.0,0.09016455709934235
103689.0,0.015371691435575485
103725.0,0.031199581921100616
103733.0,0.04127573221921921
103744.0,0.014431478455662727
103762.0,0.08617845177650452
103771.0,0.437968373298645
103773.0,0.014955533668398857
103783.0,0.06432639807462692
103784.0,0.03590014949440956
103808.0,0.029679112136363983
103812.0,0.11953148990869522
103813.0,0.17595213651657104
103814.0,0.10466751456260681
103818.0,0.26986050605773926
103824.0,0.026292037218809128
103828.0,0.019244732335209846
103830.0,0.26216915249824524
103840.0,0.02214115858078003
103842.0,0.05479980632662773
103847.0,0.1826298087835312
103848.0,0.06330521404743195
103851.0,0.014437561854720116
103854.0,0.15680348873138428
103857.0,0.13254320621490479
103861.0,0.023336157202720642
103862.0,0.07757899165153503
103865.0,0.04904509708285332
103870.0,0.016658641397953033
103876.0,0.03772040829062462
103891.0,0.37139537930488586
103908.0,0.07617588341236115
103914.0,0.12754328548908234
103918.0,0.06349179893732071
103940.0,0.03704414889216423
103963.0,0.10488788038492203
103966.0,0.15967035293579102
103971.0,0.17741945385932922
103980.0,0.13504788279533386
103984.0,0.10517507791519165
103985.0,0.05096987262368202
103998.0,0.3514997363090515
104019.0,0.020417407155036926
104026.0,0.04311157763004303
104035.0,0.09221141785383224
104044.0,0.05211997777223587
104045.0,0.023037511855363846
104047.0,0.32148197293281555
104051.0,0.05146726965904236
104058.0,0.10243942588567734
104063.0,0.022958697751164436
104066.0,0.13016481697559357
104087.0,0.027485007420182228
104089.0,0.06229086220264435
104095.0,0.04772467911243439
104098.0,0.10473690181970596
104104.0,0.030866457149386406
104110.0,0.2048007845878601
104120.0,0.27532339096069336
104122.0,0.02255130000412464
104131.0,0.035250384360551834
104132.0,0.08637386560440063
104135.0,0.026756074279546738
104136.0,0.02669568918645382
104149.0,0.05684283375740051
104150.0,0.06593199819326401
104156.0,0.3865874111652374
104165.0,0.09054224193096161
104175.0,0.02786480449140072
104179.0,0.07585670799016953
104184.0,0.11986333876848221
104206.0,0.02754180133342743
104216.0,0.2700868248939514
104230.0,0.21470925211906433
104257.0,0.021455518901348114
104272.0,0.03348134458065033
104273.0,0.07257072627544403
104278.0,0.040933456271886826
104294.0,0.12865902483463287
104295.0,0.031248055398464203
104297.0,0.038695644587278366
104298.0,0.07295440137386322
104308.0,0.044292233884334564
104318.0,0.02843964286148548
104319.0,0.08948245644569397
104320.0,0.13168282806873322
104327.0,0.11949415504932404
104334.0,0.050489794462919235
104344.0,0.054972246289253235
104350.0,0.04524429515004158
104351.0,0.12682820856571198
104354.0,0.02584378980100155
104369.0,0.12111654877662659
104376.0,0.13706736266613007
104381.0,0.02857510931789875
104384.0,0.06663104891777039
104391.0,0.022570926696062088
104394.0,0.021874867379665375
104398.0,0.23634856939315796
104402.0,0.027946140617132187
104408.0,0.053755469620227814
104409.0,0.021763019263744354
104410.0,0.2670551836490631
104412.0,0.08825857192277908
104417.0,0.09619860351085663
104424.0,0.07031355798244476
104426.0,0.04050377756357193
104435.0,0.04852413013577461
104445.0,0.032991211861371994
104458.0,0.014672206714749336
104460.0,0.05887015536427498
104466.0,0.03552122041583061
104472.0,0.06962370872497559
104473.0,0.11303316801786423
104479.0,0.016886115074157715
104480.0,0.021107923239469528
104482.0,0.1377943605184555
104499.0,0.017837999388575554
104501.0,0.014674248173832893
104502.0,0.024484654888510704
104506.0,0.11497488617897034
104510.0,0.01780679076910019
104512.0,0.16048766672611237
104520.0,0.1952798217535019
104528.0,0.06559684872627258
104529.0,0.01164582371711731
104541.0,0.04933573678135872
104578.0,0.025586752220988274
104584.0,0.06377928704023361
104588.0,0.07321100682020187
104602.0,0.10822080075740814
104610.0,0.022247634828090668
104611.0,0.24248740077018738
104618.0,0.06489413976669312
104620.0,0.05574426427483559
104622.0,0.016819434240460396
104624.0,0.05158989503979683
104625.0,0.09054189920425415
104634.0,0.06401180475950241
104639.0,0.08443334698677063
104646.0,0.03763417899608612
104647.0,0.0349569208920002
104652.0,0.030149489641189575
104670.0,0.10342029482126236
104677.0,0.020111404359340668
104685.0,0.12654277682304382
104691.0,0.03422966226935387
104696.0,0.07567499577999115
104699.0,0.013493120670318604
104712.0,0.09520958364009857
104714.0,0.025213157758116722
104717.0,0.06579003483057022
104718.0,0.016365615651011467
104740.0,0.0632108822464943
104741.0,0.03111247345805168
104743.0,0.011128569953143597
104744.0,0.02953939326107502
104747.0,0.1288454532623291
104767.0,0.041283223778009415
104772.0,0.2640334963798523
104776.0,0.2576989531517029
104779.0,0.01893250271677971
104814.0,0.01936403661966324
104815.0,0.016920439898967743
104830.0,0.0686178132891655
104831.0,0.11002623289823532
104833.0,0.09342438727617264
104839.0,0.032871268689632416
104840.0,0.03213481232523918
104860.0,0.08796758204698563
104861.0,0.028289631009101868
104866.0,0.05851754546165466
104870.0,0.03352885693311691
104877.0,0.09597868472337723
104878.0,0.015508852899074554
104879.0,0.03132014721632004
104880.0,0.03049856424331665
104899.0,0.03812252730131149
104906.0,0.03521868586540222
104907.0,0.10208768397569656
104913.0,0.07071378082036972
104916.0,0.05365610122680664
104921.0,0.043991509824991226
104930.0,0.03829656168818474
104931.0,0.2182452231645584
104936.0,0.03394061699509621
104937.0,0.06976910680532455
104942.0,0.02634720504283905
104943.0,0.06971210986375809
104969.0,0.08463636785745621
104972.0,0.23285233974456787
104988.0,0.09304928779602051
105013.0,0.03224518895149231
105015.0,0.019717060029506683
105019.0,0.04751858860254288
105027.0,0.02996538206934929
105030.0,0.08022012561559677
105035.0,0.2808140516281128
105041.0,0.02381584793329239
105051.0,0.1400611400604248
105056.0,0.027767028659582138
105067.0,0.4731430113315582
105071.0,0.06554177403450012
105072.0,0.023243479430675507
105074.0,0.11011990904808044
105091.0,0.06198388338088989
105101.0,0.02810928411781788
105103.0,0.03928137570619583
105134.0,0.04153553396463394
105139.0,0.03196672722697258
105142.0,0.10820826143026352
105146.0,0.04501954838633537
105163.0,0.03297364339232445
105168.0,0.08431116491556168
105172.0,0.014430630020797253
105176.0,0.4528450667858124
105195.0,0.06220315396785736
105196.0,0.18381457030773163
105197.0,0.01550384983420372
105203.0,0.049987975507974625
105223.0,0.11539843678474426
105227.0,0.13830338418483734
105228.0,0.03333280608057976
105230.0,0.1637892723083496
105231.0,0.18201664090156555
105239.0,0.025658192113041878
105242.0,0.04927138611674309
105244.0,0.048607490956783295
105245.0,0.0769713893532753
105248.0,0.03216610103845596
105249.0,0.06618203222751617
105266.0,0.13531917333602905
105271.0,0.2276691198348999
105276.0,0.07596743106842041
105282.0,0.03884243965148926
105292.0,0.08979228883981705
105297.0,0.0145262461155653
105332.0,0.08126094937324524
105333.0,0.026013296097517014
105343.0,0.02229011431336403
105344.0,0.07070589810609818
105345.0,0.1298922300338745
105357.0,0.03938708454370499
105359.0,0.08245819807052612
105366.0,0.04242270067334175
105367.0,0.06785710155963898
105370.0,0.011102656833827496
105377.0,0.0426437072455883
105390.0,0.05758119374513626
105399.0,0.010478505864739418
105403.0,0.04863625764846802
105404.0,0.04307587817311287
105414.0,0.019860612228512764
105417.0,0.051866330206394196
105425.0,0.20111526548862457
105452.0,0.12695536017417908
105454.0,0.07192070037126541
105456.0,0.07075074315071106
105470.0,0.03879563882946968
105471.0,0.026727614924311638
105483.0,0.22079326212406158
105493.0,0.10561234503984451
105508.0,0.10305866599082947
105514.0,0.061550576239824295
105515.0,0.013214163482189178
105528.0,0.2607976794242859
105529.0,0.022520624101161957
105531.0,0.08121167868375778
105532.0,0.06249934434890747
105558.0,0.013902791775763035
105574.0,0.021519584581255913
105578.0,0.014058670029044151
105584.0,0.29859817028045654
105595.0,0.07225577533245087
105617.0,0.12766441702842712
105618.0,0.04831160604953766
105621.0,0.04761900380253792
105625.0,0.045442741364240646
105629.0,0.05018666014075279
105630.0,0.015986530110239983
105634.0,0.031140264123678207
105635.0,0.023639146238565445
105641.0,0.10634895414113998
105647.0,0.0850076824426651
105648.0,0.0702788308262825
105655.0,0.046033140271902084
105657.0,0.02099687047302723
105672.0,0.09241171926259995
105678.0,0.19979465007781982
105682.0,0.10380858182907104
105691.0,0.04892204701900482
105692.0,0.033761508762836456
105706.0,0.04771194979548454
105712.0,0.04216369241476059
105720.0,0.059253524988889694
105734.0,0.019489310681819916
105735.0,0.04236067086458206
105736.0,0.2064649909734726
105737.0,0.011869304813444614
105738.0,0.12531694769859314
105740.0,0.1294185072183609
105744.0,0.05985026806592941
105747.0,0.04088287055492401
105749.0,0.13142430782318115
105754.0,0.03800354525446892
105758.0,0.04172859340906143
105760.0,0.11801669746637344
105767.0,0.12239433079957962
105784.0,0.15308663249015808
105791.0,0.039573561400175095
105802.0,0.11839304864406586
105807.0,0.16428904235363007
105809.0,0.02773003838956356
105816.0,0.06094867363572121
105817.0,0.028873225674033165
105824.0,0.15341617166996002
105832.0,0.06600423157215118
105856.0,0.01897777058184147
105865.0,0.013948370702564716
105899.0,0.33801573514938354
105906.0,0.026026088744401932
105916.0,0.06118346378207207
105923.0,0.09055531024932861
105937.0,0.04951559752225876
105965.0,0.0192745178937912
105966.0,0.05749684199690819
105968.0,0.04210929572582245
105973.0,0.02747950702905655
105976.0,0.1316816508769989
105978.0,0.07790493965148926
105979.0,0.03092104382812977
105991.0,0.13585616648197174
105998.0,0.17654787003993988
105999.0,0.03157329931855202
106000.0,0.2372201383113861
106001.0,0.054237838834524155
106010.0,0.062119197100400925
106011.0,0.02221360243856907
106013.0,0.20664899051189423
106015.0,0.03169628605246544
106026.0,0.016143305227160454
106032.0,0.032132331281900406
106035.0,0.4030994772911072
106040.0,0.08052542805671692
106041.0,0.34595227241516113
106044.0,0.01713179238140583
106053.0,0.18765582144260406
106054.0,0.013742643408477306
106065.0,0.1580502986907959
106081.0,0.07051868736743927
106083.0,0.06473875045776367
106087.0,0.019832506775856018
106090.0,0.14063267409801483
106101.0,0.02067709155380726
106102.0,0.03465183451771736
106109.0,0.046144500374794006
106116.0,0.08696381747722626
106150.0,0.008371648378670216
106155.0,0.13153311610221863
106166.0,0.032461151480674744
106176.0,0.14952780306339264
106189.0,0.03246724233031273
106199.0,0.13553421199321747
106205.0,0.18807055056095123
106206.0,0.08094888180494308
106211.0,0.04768610745668411
106214.0,0.031797487288713455
106216.0,0.05075019598007202
106217.0,0.03566918522119522
106225.0,0.03569234907627106
106249.0,0.0414985716342926
106256.0,0.11779478937387466
106258.0,0.029641708359122276
106261.0,0.04168170318007469
106262.0,0.1955997198820114
106264.0,0.012235776521265507
106271.0,0.04131167382001877
106276.0,0.04383179545402527
106277.0,0.08992744982242584
106286.0,0.13665375113487244
106293.0,0.03288528323173523
106295.0,0.0634230375289917
106296.0,0.03960605338215828
106297.0,0.14459876716136932
106298.0,0.03564757481217384
106311.0,0.025112442672252655
106314.0,0.052846066653728485
106320.0,0.053190428763628006
106334.0,0.04631290212273598
106346.0,0.10818548500537872
106347.0,0.026744697242975235
106349.0,0.047546565532684326
106354.0,0.04297817870974541
106360.0,0.03220520168542862
106373.0,0.11733878403902054
106377.0,0.06069820001721382
106386.0,0.1393555849790573
106387.0,0.035707179456949234
106391.0,0.015251887030899525
106401.0,0.20442333817481995
106411.0,0.10107161849737167
106413.0,0.3859723210334778
106426.0,0.12406919151544571
106427.0,0.0867062360048294
106428.0,0.10850916057825089
106434.0,0.05330426245927811
106438.0,0.042324937880039215
106440.0,0.030427945777773857
106441.0,0.02382870577275753
106452.0,0.07643965631723404
106453.0,0.06601772457361221
106454.0,0.030503887683153152
106457.0,0.1356649398803711
106484.0,0.040546953678131104
106488.0,0.12120719999074936
106491.0,0.2760430872440338
106514.0,0.1550590842962265
106527.0,0.116754911839962
106528.0,0.046831607818603516
106529.0,0.006606173701584339
106534.0,0.10800120234489441
106550.0,0.12924590706825256
106577.0,0.06344609707593918
106585.0,0.07265042513608932
106590.0,0.012882483191788197
106607.0,0.04075736179947853
106610.0,0.05348823219537735
106611.0,0.04275800660252571
106612.0,0.05214279517531395
106624.0,0.05429591238498688
106631.0,0.012852514162659645
106647.0,0.5321592092514038
106660.0,0.14579728245735168
106674.0,0.024471575394272804
106687.0,0.04002854600548744
106712.0,0.04195510596036911
106713.0,0.04134698584675789
106717.0,0.04394157975912094
106720.0,0.07601979374885559
106721.0,0.08735761046409607
106724.0,0.03749867156147957
106735.0,0.08151161670684814
106739.0,0.04316234588623047
106740.0,0.06914655864238739
106754.0,0.05904863029718399
106760.0,0.2812574505805969
106761.0,0.12472879141569138
106784.0,0.16874052584171295
106787.0,0.09219541400671005
106797.0,0.01446781400591135
106798.0,0.06146132946014404
106802.0,0.24232496321201324
106803.0,0.06611596047878265
106804.0,0.3054414391517639
106805.0,0.018072914332151413
106810.0,0.09731069952249527
106812.0,0.1531587839126587
106813.0,0.07383530586957932
106817.0,0.10661160945892334
106822.0,0.03765545040369034
106823.0,0.035754118114709854
106827.0,0.026736125349998474
106841.0,0.1380755603313446
106851.0,0.2688579261302948
106852.0,0.045977722853422165
106853.0,0.24475669860839844
106854.0,0.384886234998703
